# feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
1.159386292100816895e-02,2.986034706870906774e+00,1.846678746206633637e-01,-7.313200001595602240e-01,-5.018882485848068065e+00,6.728932890401337907e-01,1.501913823301693318e+00,1.498372400442918639e+00,8.815652601869017335e-01,-4.927570756671716644e-03,0.000000000000000000e+00
1.736732842372366692e+00,-1.130525941595555750e+00,-3.109958232604572714e+00,-1.957844998956111748e+00,-1.285734375072547397e+00,1.383337951192653126e+00,6.181349520297590772e+00,-2.581867392026652386e+00,1.522758659726861197e+00,-2.857278136423458403e-01,3.000000000000000000e+00
4.061406745580622868e+00,2.353885552594079389e-01,-3.373323986993795209e+00,-3.300200381028409513e+00,-3.996057985513260746e+00,1.781079421888634329e+00,8.212655327404165817e+00,-2.619192810989508402e+00,2.361317251068494105e+00,1.823247515034123634e+00,1.000000000000000000e+00
5.259896395824624760e-01,1.074758160540693952e+00,-7.918693604750728365e-01,-3.921285035328793689e-01,-2.799222949787252723e+00,9.587605336467130979e-01,4.305031138034201454e+00,-1.216164570275895862e+00,1.943921277324620167e+00,5.866520636386544085e-01,1.000000000000000000e+00
-2.373810680727209910e+00,9.777640764791823980e-01,1.193996181800418999e+00,2.749498543499790504e+00,9.801940809542140087e-01,-2.483531105936494399e+00,-4.763344319425023343e+00,1.694846954788481685e+00,-9.444384334696878103e-01,1.822876115592720447e+00,2.000000000000000000e+00
-9.712236792644435290e-02,-2.790473348072075588e-01,-1.953349466412898972e+00,-2.679717802107449920e+00,-2.405649992184636154e+00,-1.205494240300931663e+00,-1.249108748593753315e+00,2.880923685376310495e+00,-2.816022457715510185e-01,-1.145177116912179827e+00,0.000000000000000000e+00
-1.260998030120150659e+00,-7.642543860647872389e-01,1.613464808452673704e-01,-7.625987406769739740e-01,6.882370173343919095e-01,9.335411114390352871e-01,-1.427101398457283565e+00,1.119805149929686161e+00,-1.264572738545532093e+00,1.907261539972910092e-01,3.000000000000000000e+00
1.111707748040524635e-02,2.996355814900823589e+00,-3.711868806232782037e-01,5.642794673915881853e-01,-4.115068868137645275e+00,-5.664312824532609092e-01,1.034142630969855148e+00,8.013331068949416380e-01,7.225137541616803993e-01,-1.811846371134129940e+00,0.000000000000000000e+00
1.383510934323842312e+00,1.328860633790882373e+00,-1.068830102285839745e+00,-1.564870521671567261e+00,-3.578599196559021145e+00,-4.225871541751118343e-01,1.729974100427208450e+00,8.451324238495958596e-01,1.150192557115593095e+00,1.047721923455449330e-02,1.000000000000000000e+00
1.963165915437711906e+00,-1.377274354583116978e+00,-5.354428218302837994e-01,-2.203838057456334987e+00,1.592556842180226750e+00,8.842588999023015539e-03,-2.582211773542299582e+00,1.170888836892313378e+00,-2.292196439866955870e+00,-1.505354678026663340e+00,3.000000000000000000e+00
-1.937882407372749860e+00,-3.185638611923674368e+00,1.872638353516014931e+00,1.970855884832940275e+00,6.408631207186468615e+00,2.656812667681064610e+00,4.905327410511322594e-01,-3.256148406416137675e+00,-7.601319325675648386e-01,-2.346876097312232012e+00,3.000000000000000000e+00
-2.025403813622114857e+00,1.963078651373437733e-01,1.467935115410299751e+00,2.541720368452861312e+00,3.571690119567620947e+00,-1.893018517477975227e+00,-8.015429563030167515e+00,2.286819229741248183e+00,-4.099354711431208997e+00,-3.690433488422942276e-01,2.000000000000000000e+00
-1.352017292961105177e+00,1.441962238647272354e+00,3.790506979063328341e-01,2.022429173476339326e+00,3.428909405142552824e-01,-6.765591304191247435e-01,-2.998677686246813856e+00,8.422958076860744825e-01,-2.074612094032226128e+00,-1.393119511659188570e+00,2.000000000000000000e+00
9.859324876266775117e-01,7.285138244220443760e-01,-1.165210008672957320e+00,-1.059218586275201934e+00,-1.675692981210674892e+00,-1.505582623628278327e+00,-1.522389906246513158e+00,1.705461261366449932e+00,-6.522000805606550378e-01,-1.355274896099294635e+00,0.000000000000000000e+00
5.539001981363658178e-01,4.116388927636132067e-01,3.690319994043653740e-01,-3.592398575211988021e+00,-1.278852737833602760e+00,1.079473450281769553e+00,-5.358431849421933180e+00,4.762638805668461650e+00,-4.048619494554962728e+00,1.030787052297994721e+00,3.000000000000000000e+00
1.775869661825952406e+00,-2.218051063268347001e-01,-1.346319307876280513e+00,-1.828831067585449555e+00,-1.877277076715030135e-01,-3.090137886653778754e-01,-1.559730702719487105e+00,1.159355297949335784e+00,-1.959275336528117251e+00,1.641914573581837733e-01,3.000000000000000000e+00
-1.234502547928914673e+00,-2.050901361813139090e+00,-1.287782832264736665e+00,1.376683748384429862e+00,3.090223562853185779e+00,-8.687385542792522841e-01,2.908278773843704368e-01,-1.716506075143903187e+00,-2.980988421529850996e-02,1.075614029932866256e+00,2.000000000000000000e+00
-9.530167588275268997e-01,4.952725654383369758e-01,-3.676137868044192514e-01,-1.240978390977021395e-01,-2.009851678868069147e+00,3.343086476556640374e-01,2.383321633253951966e+00,-1.489732953742826105e-01,1.721243610379273870e+00,8.768318560101688863e-01,1.000000000000000000e+00
-1.451143467136406517e+00,3.734412437406113838e+00,2.408918135710025332e-01,1.960844508775143602e+00,-4.143352199609267927e+00,-1.585227795253495220e+00,-8.787735149621391795e-01,1.660504982980490984e+00,4.995231960762747114e-01,1.880305093980433551e+00,0.000000000000000000e+00
2.566607854507779507e+00,2.938554685922687426e-01,-1.825930483065557830e+00,-1.092388733374242582e+00,-1.840372507727918716e+00,1.989393743514807689e+00,6.565797428667853097e+00,-3.179645449166359050e+00,1.591063895142266205e+00,2.870120273166831826e-01,1.000000000000000000e+00
-1.458457956771828101e-01,-1.715518427966051140e+00,1.004776754851226528e+00,3.713536682394611432e-01,4.159925590997514355e+00,4.305845827654832814e-01,-3.448919517111692645e+00,2.959476309235486990e-02,-2.554390878306857182e+00,9.839435643865188097e-02,3.000000000000000000e+00
-7.982466360265976224e-01,-5.572878398773367659e-01,-1.235748713762548689e+00,1.706292057290449415e+00,1.963393994204701398e+00,-1.012857423162317527e+00,-7.224846840124408143e-01,-1.051547372415891246e+00,-1.088179304011397841e+00,1.095048149230325674e+00,2.000000000000000000e+00
3.874851542116720005e+00,-2.465659572399873323e+00,-1.271680501790142026e+00,-5.933556271640890500e+00,-4.574669186288585904e-02,2.499735716110057737e+00,1.102184340453467248e+00,9.533279944078171253e-01,-1.294120037383929889e+00,-8.343003276360430043e-01,3.000000000000000000e+00
4.306886174060083894e-01,9.378501785056694295e-01,-1.204158966344997195e+00,-1.454523267172342038e+00,-3.194563590541461107e+00,-8.689742605108135010e-01,7.032847561402633119e-01,1.468863072533204139e+00,9.079088156737111781e-01,1.012490215195520904e-01,0.000000000000000000e+00
6.053832353141384015e-01,-9.853347292536932533e-01,-1.472992407933483072e+00,-3.421861646743148189e+00,-1.840617391149962812e+00,1.870621551474463740e+00,2.423299331348706787e+00,7.077855975475260131e-01,2.125661026058407455e-01,1.472715322730522747e+00,3.000000000000000000e+00
-3.871484998018059898e-01,1.138994324575659745e+00,-5.237023148948869444e-01,-6.355355487514494639e-01,-2.288398284796866466e+00,-4.644716200320183619e-01,-6.816694794712512273e-01,1.658048235584948404e+00,-2.180725230073222720e-01,7.669232696480745570e-01,0.000000000000000000e+00
1.118294711886957282e+00,-5.459408664728755411e-01,-1.825038509459907754e+00,-2.702992651298213200e+00,-1.507773590066084912e+00,6.910878270606313212e-01,1.129281461338132342e+00,8.027332915808056413e-01,-4.857521907721077392e-01,1.762959460887966401e+00,3.000000000000000000e+00
-1.790866059788107645e-01,1.391341284450987814e+00,1.405067024148050070e-01,1.208601688448500466e+00,-1.056741170041185507e+00,-2.169901462375700696e-01,5.598221854074746373e-01,-3.995531697895459144e-01,2.720908664110142094e-01,-4.616903239980233442e-01,1.000000000000000000e+00
-1.050097668233969994e+00,-1.031233238910854721e+00,-1.200091606222805973e+00,1.485525477300437824e+00,1.873641962582140774e+00,-7.075673201362820963e-01,6.002423267654655170e-01,-1.521070278298175094e+00,-2.835816696619231081e-02,-2.872678813792554298e+00,2.000000000000000000e+00
2.042828022387013220e-01,-2.587842463873007759e+00,-2.007940384415461743e+00,5.574479062651964689e-01,2.966271048420993761e+00,-7.002128313783659852e-01,2.299424700796331322e+00,-2.769206295808959162e+00,8.132271736250686889e-01,7.298070018901708922e-01,2.000000000000000000e+00
2.038135693197998588e+00,3.494633275450588883e+00,-5.113665506261488858e-02,1.855064954091085294e+00,-2.908818585735439388e+00,-2.101859198987937827e+00,5.695062873995559993e-02,-2.245146409363105722e-01,4.968457695288028830e-01,-4.763081618881231383e-01,0.000000000000000000e+00
3.014583744242402830e+00,-1.412348056483500258e+00,-2.623146821504239057e+00,-5.774422710588335228e+00,-2.887089828196300889e+00,1.097638777937962162e+00,2.481414611685087479e+00,1.545527750642255782e+00,3.359255184576137587e-01,1.874911887808505595e+00,3.000000000000000000e+00
-2.075773948072368924e+00,-7.421385785476641850e-01,1.652320667755933226e-01,-1.994006924952929305e+00,-9.703385884476553036e-01,2.583807916206732891e-01,-2.305178539607314558e+00,3.143312088081079203e+00,-4.985618738068955391e-01,-6.907691093238867985e-01,3.000000000000000000e+00
-9.816631015627241830e-02,-7.194000011232561942e-01,-1.634149878426163882e+00,9.444899765638382905e-02,-8.074207460846123396e-01,7.404131144557812849e-01,5.677131758045277365e+00,-2.798885685176443427e+00,2.724807981681558910e+00,1.217670191055455486e-01,2.000000000000000000e+00
-6.640995815194661311e-02,-2.415678864597003539e+00,-7.395468587725151366e-01,1.274022325534130085e+00,4.671634586930921706e+00,-1.931831608978140657e+00,-2.724874542722511617e+00,-9.325700336810729407e-01,-1.354303522279440397e+00,-4.472093573763209484e-01,2.000000000000000000e+00
1.899664385356342189e+00,2.708653423597131571e-01,-4.441300379300264778e-01,-2.838149735677252483e+00,-1.693620715273179922e+00,1.112279109093623930e+00,-2.204064031797293155e-01,1.486431686045696754e+00,-1.137598582543575931e+00,4.145165099259028318e-01,0.000000000000000000e+00
1.305205127255206987e+00,3.217000977270329631e+00,-1.879450914062334554e+00,-2.239566174526584907e-01,-4.799241138235879056e+00,-1.868110964121621809e+00,9.033322646758817909e-02,1.547590236204748226e+00,-1.337259170683084974e-01,4.689844313130290404e-02,1.000000000000000000e+00
1.166642358793612555e+00,1.640336678947931448e+00,-1.851639807993969100e+00,-6.153356406079734109e-01,-3.353596455680209143e+00,7.840817881820942858e-01,3.910621418007824701e+00,-9.714815040988314943e-01,7.164370463623981333e-01,-3.682834263067226166e-01,1.000000000000000000e+00
6.750379219250992602e-01,2.279880361501300357e+00,-2.141252408688855802e+00,-5.285171268000665723e-01,-3.796304216211737526e+00,2.569919189391689951e+00,4.805201338993430937e+00,-1.379523085318985931e+00,-5.512021447276820307e-01,-6.751506577299797307e-01,1.000000000000000000e+00
2.271089054376388638e+00,-2.770382483414609354e+00,-8.943515468476900265e-01,-1.189535873914906228e+00,3.521572846850348881e+00,8.460338109488687586e-01,1.294706173898550139e+00,-2.249910078420942039e+00,-6.069533665447266468e-01,-8.786314179276283332e-01,3.000000000000000000e+00
-1.850248913717125632e+00,1.159652242652303045e+00,1.828732812676495900e+00,2.145540069754150903e+00,3.308788538236344667e-01,2.402330749347506567e-01,-1.352414374320991763e+00,1.577874382512078899e-01,-2.285615252507613437e-01,-2.164708675936724003e-01,1.000000000000000000e+00
5.204831165138199545e-01,-2.011701554354897059e+00,-2.203289118026807714e-04,-1.812626084733402476e-01,2.573608170903387560e+00,6.376446640847444058e-02,5.316428288862690144e-01,-1.323984340966015694e+00,4.226644605958009837e-01,-5.453725730196741228e-01,2.000000000000000000e+00
1.801574150051783008e+00,7.736932052276097593e-01,-9.812444207206652003e-01,-8.791937327907966004e-01,-1.959786648238412310e+00,-1.420503560746841920e-01,2.125136666651674666e+00,-4.719625058845087207e-01,8.664399913793228158e-01,1.308921492060604319e-01,1.000000000000000000e+00
1.374569996683587814e-01,-2.733962106622193744e+00,-9.326411650901347272e-01,9.725524836159342712e-01,3.899859571247062728e+00,-2.767662063122713789e+00,-1.296710945915324986e+00,-1.179980319970909353e+00,6.674870797418335222e-01,2.324514079616717827e-02,2.000000000000000000e+00
-1.569568355137220372e+00,1.317156784671103420e+00,-7.902438909752430574e-01,1.959693214850952991e-01,-1.456724086147288322e+00,-7.201707645055877016e-01,-2.895168644156323801e+00,2.364622413797286438e+00,-2.072591349322222332e+00,3.029624837007113269e-01,0.000000000000000000e+00
2.449517166375310140e-01,-2.791762032168923380e+00,1.604585333329437979e-01,1.511452434618692831e+00,6.375700790679643681e+00,-2.709197876381416847e+00,-5.836956675425200025e+00,-6.562614102802377669e-02,-2.620166770691493063e+00,6.368892404094853577e-01,2.000000000000000000e+00
-3.066868054361573392e-01,1.914725937448109150e+00,1.277801930446005318e-01,7.888420041313968234e-01,-2.115562827696013670e+00,-2.254808070705560663e+00,-2.317738667852928813e+00,1.925685837762896035e+00,1.137226302437134295e-01,1.720160431368657150e+00,1.000000000000000000e+00
-1.569791832162064971e+00,2.847445224656506291e-01,-3.569633275423317542e+00,1.821077214073848927e+00,-1.464040452039375939e+00,4.081123865223221792e-01,6.478926795612661493e+00,-3.565495870603832884e+00,1.744431474504088975e+00,-2.853912928389856218e-01,2.000000000000000000e+00
2.390979558678747452e+00,-9.069917494111190415e-01,-1.527507417527961486e+00,-2.306120170548312753e+00,2.771462243425608651e-01,3.738071882777837196e+00,4.169068938765335020e+00,-2.291101288802537272e+00,-1.376744497680496337e+00,-1.044352270484871781e-01,3.000000000000000000e+00
-1.772977088195907269e+00,1.341012542327742363e+00,-4.674354894880514699e-01,1.924761965521376572e+00,-7.542579363220012212e-01,3.470963187466822308e-01,7.211933701790718132e-01,-6.234315068230946721e-01,-4.927101995775586829e-01,-1.397267068249081312e+00,2.000000000000000000e+00
5.398441755018255073e-01,8.869856424326139077e-03,4.008476621622181213e-01,5.286622479348014325e-01,-4.835959185103513858e-01,1.068388239444690413e+00,4.425768299486382951e+00,-2.530631732606234863e+00,2.626429149945531449e+00,8.105273688485799266e-02,1.000000000000000000e+00
2.997139221177236301e+00,2.347117458668029233e+00,-2.034451060311634585e+00,-1.526623544365720564e+00,-3.645021192792493814e+00,-1.981798575679547536e-01,9.053878672692060592e-01,6.622293325800709951e-01,-1.249495076298370755e+00,5.758910355774377043e-01,1.000000000000000000e+00
-1.372055724530656384e+00,6.603138121617688761e-01,-2.204976152125462718e+00,1.288647216375207627e+00,-8.571920431178934319e-01,1.242260344292238639e+00,3.458979397265247169e+00,-2.026761505765679594e+00,-3.959241539147081435e-01,3.850365678165558747e-01,2.000000000000000000e+00
1.752381908823142709e+00,-6.812453556194237869e-01,-1.455073693438603266e+00,-5.987760180730465898e+00,-3.428653500855473268e+00,6.535005396560789048e-01,-1.341172836486912878e+00,4.315612122166347042e+00,-1.005838560812548410e+00,1.537133774582045920e+00,3.000000000000000000e+00
-4.199290433664883970e-01,-2.224650912543014059e+00,-1.805908658538024403e+00,5.756893151908931694e-01,1.650266173219507415e+00,-3.977563451759748014e-01,4.025922283754523434e+00,-2.963204136974611824e+00,2.334513508622038991e+00,6.247562188421899032e-01,2.000000000000000000e+00
9.942054102424675577e-01,-2.126297548945281779e+00,-1.120867707176888661e+00,-1.426409457463919672e+00,1.508828648244827653e+00,9.022734632051137016e-01,2.157628278287995194e+00,-1.439657257696021375e+00,3.675018766018505190e-01,-1.838508310367281906e+00,3.000000000000000000e+00
-1.670725806783817990e+00,3.326303985469847291e-02,3.968906173421178352e-01,1.877874754886273978e+00,1.691278972514707490e+00,-8.465097227601385832e-01,-2.614286090479209346e+00,3.194901643873342412e-01,-1.293523208503103428e+00,1.136399012639216360e-01,2.000000000000000000e+00
2.701620060802234935e+00,1.787869612101470995e+00,-2.818643743016879810e+00,-1.553102097066044740e+00,-3.546631354495765720e+00,2.189921291199175002e+00,5.209714045072491473e+00,-1.776255552241635449e+00,-5.842010017607828232e-01,1.103473613529096342e+00,1.000000000000000000e+00
1.081976860375858607e+00,1.162032714048297333e+00,-1.743043016826004266e+00,1.434363844493717011e+00,-9.257571525065599882e-01,-4.525768334937388282e+00,-2.092432637376343330e+00,6.752118244252383050e-01,3.612129191944779549e-01,-2.322458110343074977e-01,0.000000000000000000e+00
-2.046077844597462558e+00,-3.184767635013169507e+00,-1.350288560778538649e+00,2.597473668421136139e+00,5.669145901284766254e+00,-3.920959543789481749e+00,-4.006451570055780564e+00,-6.142642806640689068e-01,-7.839231112911293486e-01,8.460133403015857034e-01,2.000000000000000000e+00
5.683471650442257772e-01,-1.247169634240184566e+00,-1.525940379892595455e+00,2.406894445548937722e-01,1.362456903066313618e+00,7.558702417293352571e-01,3.200159781723528774e+00,-2.658845686448278123e+00,4.181521238431826770e-01,-2.000283630032683446e-01,3.000000000000000000e+00
4.873502898548202067e-01,-7.732465143427125209e-01,-5.358360876779280080e-01,-3.215307757806721511e+00,-8.556477287972917845e-01,1.638324447583717092e+00,-7.627279214045205036e-01,1.972996082722992206e+00,-1.536144138319466279e+00,4.044138437268282593e-01,3.000000000000000000e+00
7.960899395225868869e-01,4.640563835485506772e+00,-3.588311287993655174e-01,3.700294629459008000e+00,-3.272280754964977501e+00,-2.376137576457130862e+00,7.508352837600637542e-02,-6.756670453061963677e-01,6.000436330162606247e-02,5.659973303622948398e-02,0.000000000000000000e+00
1.149710622051655751e+00,-3.102370433443748521e+00,-7.338135450459859488e-02,9.556922664783340515e-01,5.566322826783716593e+00,-3.490165194092157641e+00,-4.092477632207949689e+00,-5.423843785320188182e-01,-5.398477143884186091e-01,1.828730205639231277e-01,2.000000000000000000e+00
-1.634897661634306942e+00,-4.351173642785098883e-01,-1.463352823674823444e+00,1.797378650187965610e+00,1.727317496422815735e+00,1.165692185185540186e+00,1.471246986978240745e+00,-2.126484948244311557e+00,-1.450481073848167046e+00,-3.165728325443429858e-01,2.000000000000000000e+00
1.188060982331187843e+00,2.521667856699764343e+00,-4.817967409289170000e-02,-1.121739728798490043e+00,-4.321309317095559877e+00,4.618453962622637299e-01,1.467499464456360370e+00,1.100783746932845641e+00,6.812511983021463102e-01,-1.287110802035672963e+00,0.000000000000000000e+00
-7.104364594255019316e-01,5.158703492043008598e-01,1.013589345517909912e+00,1.337945059734366504e+00,1.267314750318312866e+00,2.381486917475474918e-01,-2.141356165770744280e+00,1.843307789162929033e-01,-1.596691109045486501e+00,-6.707279690099842151e-01,2.000000000000000000e+00
-1.630804336984331693e+00,9.736191418168098632e-01,-1.202961936986417957e+00,1.447718020639287007e+00,-5.052287401813509993e-01,1.885050707525103064e+00,2.310122333034821729e+00,-1.560958143352243255e+00,-1.190213169671941795e+00,8.735970262508361284e-01,2.000000000000000000e+00
-9.594895205107383251e-01,4.746580449822526138e-01,-2.125434358189450812e+00,1.263550907600556883e+00,-9.671551166936163124e-01,3.681076230965976137e-01,3.661967057989520491e+00,-2.087092138201566360e+00,6.495001990346893628e-01,-1.407776553880078607e+00,3.000000000000000000e+00
-3.225042654522169094e+00,-1.364208813921192753e+00,2.389490782338283381e+00,1.657686526348250533e+00,1.098117116972086471e+00,2.551920561225018425e-01,2.235909713336678095e+00,-1.218706059045191692e+00,4.159221638142184929e+00,9.281125636706941684e-01,1.000000000000000000e+00
8.243050317068723043e-02,-4.276127192249536968e-01,-1.165717519078314002e+00,-7.162610191793148395e-01,-5.811028201256655118e-02,4.705084199735067862e-01,5.976344483423741138e-01,-1.093783503931191614e-01,-6.778196947443009268e-01,5.475760465571823943e-01,3.000000000000000000e+00
8.219722329824381557e-01,-1.459808974449172236e+00,-1.081006335570448007e+00,-3.074941922025702379e+00,-5.190222558823145427e-01,1.194979218633570373e+00,9.530156783397329967e-01,8.090100254573568961e-01,-1.993633056233372614e-01,1.225112378764705801e+00,3.000000000000000000e+00
1.303615158281686615e+00,2.545293176122726653e+00,-9.260912398857221728e-01,3.216571064736249763e+00,-6.209552497130621518e-01,-3.104437064815445346e+00,-1.004098850971326229e+00,-1.037233618192652251e+00,-4.246045807588297860e-01,-1.764480391117805747e+00,0.000000000000000000e+00
1.231817883430566862e+00,5.212908624018202097e-01,-2.138110730288238948e+00,-5.917324982033769221e-01,-2.571341103624729563e+00,1.288940753846299803e+00,6.499706750679321132e+00,-2.683847491118758199e+00,2.204231851585791269e+00,6.068145457380085261e-01,1.000000000000000000e+00
3.563307285095660859e+00,1.108228467486664925e+00,-3.679720503249656716e+00,-3.880778214871005272e+00,-4.288698106644176278e+00,3.397618672589228783e+00,6.048298330265820866e+00,-1.196753765376335821e+00,-1.094774496071151626e+00,-1.594005761972797641e+00,3.000000000000000000e+00
-3.488468186648721492e+00,-6.264761397069058546e-01,3.192335489599809506e+00,1.812626143943609769e+00,1.137507630473695297e+00,1.963720949981174746e-01,-4.161806757247453192e-01,1.795657165705375480e-01,2.609851272793637378e+00,2.537253659520599669e-02,1.000000000000000000e+00
2.345617362582682608e-01,9.975316735849416583e-01,-9.269066325654716776e-01,3.204004384587122445e-02,-1.763813485337419440e+00,1.730442610362708411e+00,3.712240761303826631e+00,-1.551952044159309985e+00,4.224210559897140227e-01,3.623445457391776259e-01,1.000000000000000000e+00
-4.984785377463700762e-01,-1.760636208264798608e-01,-2.133654334214322379e+00,-2.918495627964434735e+00,-2.536967972654333270e+00,8.707286129366220706e-02,-6.961165567771676610e-01,2.730833852107491744e+00,-1.084664443674109524e+00,9.368139175584614398e-01,0.000000000000000000e+00
-1.391196666834564777e+00,1.034857848315163142e+00,-1.212458065797784590e-01,1.797213036141090514e+00,1.284601360528769387e+00,1.253599783311268201e+00,-2.111793575033105164e+00,-1.066643146381943685e-01,-3.630950701197706021e+00,-4.530476269893604635e-01,2.000000000000000000e+00
-6.626063923375482556e-01,1.574662416354043248e+00,6.151493894412176644e-01,1.161931891006350970e+00,-1.179361316066783072e+00,3.012096690016639045e-01,1.541858924311114154e-01,7.695760906955895209e-03,-3.753181907999469935e-02,1.016071024762758013e+00,1.000000000000000000e+00
4.333809633133300920e-01,-2.586128237421188913e+00,-1.945344725813263231e+00,-2.945257479997140937e-01,1.618445353496144268e+00,7.591289172119923823e-01,5.566061673597200610e+00,-3.669663578530040660e+00,2.449800382335558080e+00,1.504207804881287025e+00,2.000000000000000000e+00
3.347416450118911868e-01,1.018314526464081604e+00,5.083380580312972796e-01,3.830141002581307630e-01,-9.441105154537294819e-01,-4.858014580697385121e-01,-3.602846562437885813e-01,3.575842463432932217e-01,2.981572818829277827e-01,-1.969453776160691838e+00,1.000000000000000000e+00
9.353860568180663027e-01,-2.938700843849945343e+00,-1.272702735544024355e+00,5.762329065126574612e-01,3.605478691613995146e+00,-2.189491796310894411e+00,8.140285495309639296e-01,-2.252611519936467577e+00,1.505506766248138284e+00,-7.016817419450288584e-01,2.000000000000000000e+00
-8.427924299871645264e-01,1.530831049359556495e+00,-5.084273173352757969e-01,-1.149082620984791303e+00,-2.542698869118627414e+00,1.152535640492911018e+00,-1.165435412319292485e+00,2.213714749855212549e+00,-1.962108705137836306e+00,-1.276687710817068666e+00,0.000000000000000000e+00
2.898994525719744253e+00,-2.845943128408017664e+00,-7.280805807824914933e-01,-6.986604994039633532e+00,-7.925449635503579726e-01,1.022936759482772073e+00,-1.515830453535963684e+00,3.597485480348352027e+00,-7.166656098581929424e-01,-1.994726911587405560e-01,3.000000000000000000e+00
2.758388933642336838e+00,1.573754666149836723e+00,-7.364593865787136817e-01,-1.029380407446526480e+00,-1.417391355100849459e+00,-8.166506974672638197e-02,-1.104147072769216864e+00,7.466440528155695588e-01,-2.064013535758230766e+00,-4.968618825422643770e-01,0.000000000000000000e+00
3.064188103298017829e+00,-1.582086270908767300e+00,-1.894456975463286508e+00,-3.201978440746996224e+00,1.671215754721354640e-01,2.599530065644781729e+00,3.827119327516392833e+00,-1.727197596914996858e+00,-5.842786389091429999e-01,-3.916914844091562986e-01,3.000000000000000000e+00
3.272503380290407993e+00,6.358476290850634260e-01,-2.524595447603359410e+00,-4.929123580761642032e+00,-3.722871127717052531e+00,1.169605061066640195e+00,2.644584506928984724e-01,2.468133636273937892e+00,-2.146755238426667489e+00,1.805707099119122361e-01,3.000000000000000000e+00
4.794947990016362738e-01,-1.357409759167238494e-01,-1.688169083220731892e-01,-1.091135530808978737e+00,-2.295281443752463790e+00,-1.276119871025683139e+00,2.367317185464782092e+00,2.462725752710674954e-01,3.557613379075563742e+00,2.354252050730571422e-01,1.000000000000000000e+00
-6.458324187817934270e-01,-1.635131159624027219e+00,-2.718095610894361247e+00,1.073578957182016680e+00,2.837322082199885909e+00,1.082193629137802482e+00,2.097289299394431428e+00,-2.909191702757877529e+00,-1.850268485328826484e+00,1.174957284742763175e+00,2.000000000000000000e+00
-8.570600484326533763e-01,1.452381100019407567e+00,-1.205460017942439066e-02,-2.957900573810213984e+00,-5.043837197585779641e+00,2.998625103961853444e+00,2.943902533696034496e+00,1.900429113830250705e+00,8.790969600492850589e-01,1.159457851279487750e+00,0.000000000000000000e+00
4.889600406463468829e+00,3.346002135228143270e+00,-4.680399826815579978e+00,-2.539850964799003741e+00,-5.838768985396611377e+00,1.262487111731565026e+00,4.867394986983932803e+00,-9.509371753590790677e-01,-1.914095993580833710e+00,1.189880542174176048e+00,1.000000000000000000e+00
2.614445466316480005e+00,-8.008197403321104524e-02,-1.559183953993292349e+00,-6.531513944523804405e+00,-3.955160782049436552e+00,5.267080870913511959e-01,-2.550166827137340331e+00,5.150908403359671262e+00,-2.087718570508980687e+00,1.045775577817891766e-01,3.000000000000000000e+00
1.086386701254995479e-01,-2.370236143876472967e-01,-1.314334249822048939e+00,9.721964682608745800e-01,7.620093685732816091e-01,-2.260637088406199924e-01,1.389025464770865748e+00,-1.630050804768560901e+00,-1.604842578918268536e-01,8.728833770206253506e-01,2.000000000000000000e+00
1.892654251061121951e+00,4.040048959743249846e-01,-7.986037636975092946e-01,-1.391462752358215482e+00,-1.842613998921005303e+00,-8.967018755927478324e-01,9.004015743007929284e-01,4.342904380390126828e-01,9.800829881525653375e-01,-5.082671171531736309e-01,1.000000000000000000e+00
2.117192294838410760e+00,1.409744962744907459e+00,-1.836164318890340041e+00,1.266922231783141006e+00,-6.937053072938457188e-01,-2.931097869164951408e+00,-6.968115056561946519e-01,-5.184438300200249206e-01,-4.738418144257232623e-01,-1.623007273767001157e+00,0.000000000000000000e+00
2.676602918346510762e+00,7.386066110350404390e-01,-1.043087379996398445e+00,-1.902982834486778518e+00,-1.766624084111043658e+00,2.921418251048104597e-01,7.405793375894891284e-01,3.570495493706001833e-01,-6.708346594523767470e-01,-1.679442119627987173e+00,0.000000000000000000e+00
-8.072786299370160457e-02,-2.304683369022197947e-01,-3.562294134350795227e-01,5.544314830245623549e-01,-2.733576072053424677e-01,1.810821670630107905e+00,5.075373731429207780e+00,-2.930588686537291654e+00,1.958470838408714609e+00,2.417290172598843156e+00,1.000000000000000000e+00
-3.833861116692026672e-01,-1.365459102891025456e+00,-1.345843621745592689e-01,9.589892005870976899e-01,3.161741069289805584e+00,-8.056815087945412568e-02,-1.404583314628604862e+00,-9.004710941697429138e-01,-1.452252757254329563e+00,1.253212626452643308e-01,2.000000000000000000e+00
1.308189863913605588e+00,-6.274084925252251033e+00,-1.551972571250893163e+00,-2.787227710627008248e-01,6.514715232740323714e+00,-3.387071810250601445e+00,1.493177267633649885e+00,-3.278567262883373079e+00,3.561509443074788450e+00,-4.752740371861214341e-01,2.000000000000000000e+00
2.539596409406532640e+00,1.323589150712466633e+00,-4.353474773541596843e-01,1.128707741331236969e+00,8.648597838140442695e-01,-1.650639805453320674e+00,-2.726823908443471556e+00,-1.548723936530811418e-01,-2.417713840136191727e+00,-3.117742784421040358e-02,0.000000000000000000e+00
